Plan_ID,Issuer_ID,State,Issuer_Name,Plan_Type,Metal_Level,Exchange_Type,Individual/SHOP,ML_Anomaly_Score,ML_Anomaly_Severity,Evidence_Count,Evidence_Severity,Evidence_Types,Evidence_Features,Evidence_Details,Evidence_Summary
14948UT0040003,14948,UT,"Alpha Dental of Utah, Inc.",HMO,Low,SPE,Individual,0.0227071195989089,HIGH,2,HIGH,"{""MISSINGNESS"": 1, ""EXTREME_HIGH"": 1}","[""Total_Important_Missing_Count"", ""Issuer_Out_of_Network_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""6 important data fields are missing or unavailable."", ""value"": 6.0}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_Out_of_Network_Denial_Rate"", ""message"": ""Issuer Out of Network Denial Rate = 1.000, above the dataset 99th percentile (0.9945)."", ""value"": 1.0, ""threshold"": 0.9944745510572734}]","6 important data fields are missing or unavailable. Issuer Out of Network Denial Rate = 1.000, above the dataset 99th percentile (0.9945)."
14948UT0040004,14948,UT,"Alpha Dental of Utah, Inc.",HMO,High,SPE,Individual,0.0414430727125069,HIGH,3,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Issuer_Out_of_Network_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_Out_of_Network_Denial_Rate"", ""message"": ""Issuer Out of Network Denial Rate = 1.000, above the dataset 99th percentile (0.9945)."", ""value"": 1.0, ""threshold"": 0.9944745510572734}]","8 important data fields are missing or unavailable. Important missingness rate is 28.6%. Issuer Out of Network Denial Rate = 1.000, above the dataset 99th percentile (0.9945)."
17121FL0020006,17121,FL,BEST Life and Health Insurance Company,PPO,Low,FFE,Individual,0.0320917854909887,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""9 important data fields are missing or unavailable."", ""value"": 9.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 32.1%."", ""value"": 0.3214285714285714}]",9 important data fields are missing or unavailable. Important missingness rate is 32.1%.
17121FL0020007,17121,FL,BEST Life and Health Insurance Company,PPO,High,FFE,Individual,0.0308826908466763,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""11 important data fields are missing or unavailable."", ""value"": 11.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 39.3%."", ""value"": 0.3928571428571428}]",11 important data fields are missing or unavailable. Important missingness rate is 39.3%.
17121FL0020008,17121,FL,BEST Life and Health Insurance Company,PPO,Low,FFE,Individual,0.0197833022608959,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""11 important data fields are missing or unavailable."", ""value"": 11.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 39.3%."", ""value"": 0.3928571428571428}]",11 important data fields are missing or unavailable. Important missingness rate is 39.3%.
23018TX0020001,23018,TX,"Dominion Dental Services, Inc.",PPO,Low,FFE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
23018TX0020002,23018,TX,"Dominion Dental Services, Inc.",PPO,High,FFE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
23018TX0020003,23018,TX,"Dominion Dental Services, Inc.",PPO,Low,FFE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
23018TX0020004,23018,TX,"Dominion Dental Services, Inc.",PPO,Low,FFE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
23018TX0020005,23018,TX,"Dominion Dental Services, Inc.",PPO,Low,FFE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
23018TX0020006,23018,TX,"Dominion Dental Services, Inc.",PPO,High,FFE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
23603MT0320001,23603,MT,PacificSource Health Plans,Indemnity,High,SPE,Individual,0.0358845960697148,HIGH,5,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 1, ""DATA_QUALITY_FLAG"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Benefit_Limit_Denial_Rate"", ""Member_Not_Covered_Denial_Rate_Invalid_Flag"", ""Administrative_Denial_Rate_Invalid_Flag""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""7 important data fields are missing or unavailable."", ""value"": 7.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 25.0%."", ""value"": 0.25}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Benefit_Limit_Denial_Rate"", ""message"": ""Benefit Limit Denial Rate = 0.4583, above the dataset 99th percentile (0.3493)."", ""value"": 0.4583333333333333, ""threshold"": 0.34929582151624977}, {""type"": ""DATA_QUALITY_FLAG"", ""feature"": ""Member_Not_Covered_Denial_Rate_Invalid_Flag"", ""message"": ""Member Not Covered Denial Rate contains an invalid raw value."", ""value"": 1}, {""type"": ""DATA_QUALITY_FLAG"", ""feature"": ""Administrative_Denial_Rate_Invalid_Flag"", ""message"": ""Administrative Denial Rate contains an invalid raw value."", ""value"": 1}]","7 important data fields are missing or unavailable. Important missingness rate is 25.0%. Benefit Limit Denial Rate = 0.4583, above the dataset 99th percentile (0.3493). Member Not Covered Denial Rate contains an invalid raw value. Administrative Denial Rate contains an invalid raw value."
23603MT0320002,23603,MT,PacificSource Health Plans,Indemnity,High,SPE,Individual,0.0523362937543665,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""9 important data fields are missing or unavailable."", ""value"": 9.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 32.1%."", ""value"": 0.3214285714285714}]",9 important data fields are missing or unavailable. Important missingness rate is 32.1%.
23603MT0320003,23603,MT,PacificSource Health Plans,Indemnity,High,SPE,Individual,0.0657781640376765,HIGH,4,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 1, ""DATA_QUALITY_FLAG"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Benefit_Limit_Denial_Rate"", ""Member_Not_Covered_Denial_Rate_Invalid_Flag""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""10 important data fields are missing or unavailable."", ""value"": 10.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 35.7%."", ""value"": 0.3571428571428571}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Benefit_Limit_Denial_Rate"", ""message"": ""Benefit Limit Denial Rate = 0.6000, above the dataset 99th percentile (0.3493)."", ""value"": 0.6, ""threshold"": 0.34929582151624977}, {""type"": ""DATA_QUALITY_FLAG"", ""feature"": ""Member_Not_Covered_Denial_Rate_Invalid_Flag"", ""message"": ""Member Not Covered Denial Rate contains an invalid raw value."", ""value"": 1}]","10 important data fields are missing or unavailable. Important missingness rate is 35.7%. Benefit Limit Denial Rate = 0.6000, above the dataset 99th percentile (0.3493). Member Not Covered Denial Rate contains an invalid raw value."
24106AZ0010001,24106,AZ,TRUASSURE INSURANCE COMPANY,PPO,Low,FFE,Individual,0.0382973039324011,HIGH,6,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 3, ""DATA_QUALITY_FLAG"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Issuer_In_Network_Denial_Rate"", ""Plan_In_Network_Denial_Rate"", ""Plan_Overall_Denial_Rate"", ""Other_Denial_Rate_Invalid_Flag""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_In_Network_Denial_Rate"", ""message"": ""Issuer In Network Denial Rate = 0.5392, above the dataset 99th percentile (0.5294)."", ""value"": 0.5391644908616188, ""threshold"": 0.5294117647058824}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_In_Network_Denial_Rate"", ""message"": ""Plan In Network Denial Rate = 0.6084, above the dataset 99th percentile (0.5450)."", ""value"": 0.6083916083916084, ""threshold"": 0.5449650349650338}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_Overall_Denial_Rate"", ""message"": ""Plan Overall Denial Rate = 0.5762, above the dataset 99th percentile (0.5645)."", ""value"": 0.5761589403973509, ""threshold"": 0.5645416666666657}, {""type"": ""DATA_QUALITY_FLAG"", ""feature"": ""Other_Denial_Rate_Invalid_Flag"", ""message"": ""Other Denial Rate contains an invalid raw value."", ""value"": 1}]","8 important data fields are missing or unavailable. Important missingness rate is 28.6%. Issuer In Network Denial Rate = 0.5392, above the dataset 99th percentile (0.5294). Plan In Network Denial Rate = 0.6084, above the dataset 99th percentile (0.5450). Plan Overall Denial Rate = 0.5762, above the dataset 99th percentile (0.5645). 1 additional evidence item(s)."
24106AZ0020001,24106,AZ,TRUASSURE INSURANCE COMPANY,PPO,High,FFE,Individual,0.0647812706939958,HIGH,4,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 1, ""DATA_QUALITY_FLAG"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Issuer_In_Network_Denial_Rate"", ""Other_Denial_Rate_Invalid_Flag""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""11 important data fields are missing or unavailable."", ""value"": 11.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 39.3%."", ""value"": 0.3928571428571428}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_In_Network_Denial_Rate"", ""message"": ""Issuer In Network Denial Rate = 0.5392, above the dataset 99th percentile (0.5294)."", ""value"": 0.5391644908616188, ""threshold"": 0.5294117647058824}, {""type"": ""DATA_QUALITY_FLAG"", ""feature"": ""Other_Denial_Rate_Invalid_Flag"", ""message"": ""Other Denial Rate contains an invalid raw value."", ""value"": 1}]","11 important data fields are missing or unavailable. Important missingness rate is 39.3%. Issuer In Network Denial Rate = 0.5392, above the dataset 99th percentile (0.5294). Other Denial Rate contains an invalid raw value."
24601TN0020003,24601,TN,BEST Life and Health Insurance Company,PPO,High,FFE,Individual,0.0886984462715999,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""12 important data fields are missing or unavailable."", ""value"": 12.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 42.9%."", ""value"": 0.4285714285714285}]",12 important data fields are missing or unavailable. Important missingness rate is 42.9%.
24601TN0020006,24601,TN,BEST Life and Health Insurance Company,PPO,Low,FFE,Individual,0.062506955432505,HIGH,3,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Services_Excluded_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""11 important data fields are missing or unavailable."", ""value"": 11.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 39.3%."", ""value"": 0.3928571428571428}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Services_Excluded_Denial_Rate"", ""message"": ""Services Excluded Denial Rate = 0.9167, above the dataset 99th percentile (0.8640)."", ""value"": 0.9166666666666666, ""threshold"": 0.8640388588074182}]","11 important data fields are missing or unavailable. Important missingness rate is 39.3%. Services Excluded Denial Rate = 0.9167, above the dataset 99th percentile (0.8640)."
24601TN0020007,24601,TN,BEST Life and Health Insurance Company,PPO,High,FFE,Individual,0.0596985374324845,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""9 important data fields are missing or unavailable."", ""value"": 9.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 32.1%."", ""value"": 0.3214285714285714}]",9 important data fields are missing or unavailable. Important missingness rate is 32.1%.
24601TN0020008,24601,TN,BEST Life and Health Insurance Company,PPO,Low,FFE,Individual,0.0745107025607367,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""12 important data fields are missing or unavailable."", ""value"": 12.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 42.9%."", ""value"": 0.4285714285714285}]",12 important data fields are missing or unavailable. Important missingness rate is 42.9%.
25945OH0020001,25945,OH,Health Resources of Ohio Inc,PPO,Low,SPE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
