Plan_ID,Issuer_ID,State,Issuer_Name,Plan_Type,Metal_Level,Exchange_Type,Individual/SHOP,Bayesian_Anomaly,Bayesian_Anomaly_Score,Bayesian_Anomaly_Probability,Bayesian_Threshold,Rule_Anomaly,Rule_Count,Rule_Name,Rule_Reason,Rule_Severity,Evidence_Count,Evidence_Severity,Evidence_Types,Evidence_Features,Evidence_Details,Evidence_Summary,Anomaly_Signal_Count,Anomaly_Signals,Final_Anomaly,Final_Severity
26065SC0380051,26065,SC,Blue Cross and Blue Shield of South Carolina,EPO,Silver,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0380052,26065,SC,Blue Cross and Blue Shield of South Carolina,EPO,Silver,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0390001,26065,SC,Blue Cross and Blue Shield of South Carolina,EPO,Catastrophic,FFE,Individual,0,69.09785104660881,0.0114464993622848,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0670001,26065,SC,Blue Cross and Blue Shield of South Carolina,EPO,Gold,FFE,Individual,0,42.6182161558819,0.0060897024671754,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0670002,26065,SC,Blue Cross and Blue Shield of South Carolina,EPO,Silver,FFE,Individual,0,208.3262850792564,0.0396122367757648,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0670003,26065,SC,Blue Cross and Blue Shield of South Carolina,EPO,Bronze,FFE,Individual,0,34.07189497652425,0.0043607924218853,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0690001,26065,SC,Blue Cross and Blue Shield of South Carolina,EPO,Gold,FFE,Individual,0,39.71928692938708,0.0055032527240535,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0690002,26065,SC,Blue Cross and Blue Shield of South Carolina,EPO,Silver,FFE,Individual,0,204.28165750850752,0.0387940136959425,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0690003,26065,SC,Blue Cross and Blue Shield of South Carolina,EPO,Bronze,FFE,Individual,0,38.370657485300086,0.0052304266806223,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0700001,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Gold,FFE,Individual,0,47.32504296742486,0.0070418876220667,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0700002,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Silver,FFE,Individual,0,198.0642162460824,0.037536233134106,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0700003,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Silver,FFE,Individual,0,212.97991025501432,0.0405536593065276,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0700004,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Bronze,FFE,Individual,0,49.32869858637923,0.007447224638335,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0700005,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Gold,FFE,Individual,0,73.36187647380416,0.012309106353028,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0700006,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Silver,FFE,Individual,0,262.0007615349109,0.0504705159782838,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0700007,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Bronze,FFE,Individual,0,51.0014804961742,0.0077856263186287,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0700009,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Silver,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0700010,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Bronze,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0710001,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Gold,FFE,Individual,0,41.36247362866345,0.0058356673304139,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0710002,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Silver,FFE,Individual,0,182.5591881809183,0.0343995854219752,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0710003,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Silver,FFE,Individual,0,198.0209795745693,0.0375274864097394,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0710004,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Bronze,FFE,Individual,0,45.10825242856172,0.0065934336790764,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0710005,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Gold,FFE,Individual,0,51.3755137805196,0.0078612927824798,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0710006,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Silver,FFE,Individual,0,180.42959047419345,0.0339687704794621,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0710007,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Bronze,FFE,Individual,0,39.306732434972055,0.0054197934677659,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0710009,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Silver,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0710010,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Bronze,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0720001,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Gold,FFE,Individual,0,47.84810078543699,0.0071477015619889,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0720002,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Silver,FFE,Individual,0,190.5101156171605,0.0360080480605072,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0720003,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Silver,FFE,Individual,0,191.0185285045541,0.036110899349351,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0720004,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Bronze,FFE,Individual,0,58.23022035981336,0.0092479913178779,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0720005,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Gold,FFE,Individual,0,63.78596848991512,0.0103719121897537,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0720006,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Silver,FFE,Individual,0,201.89751500686012,0.0383117046609793,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0720007,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Bronze,FFE,Individual,0,49.80123486918176,0.0075428181351105,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0720009,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Silver,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0720010,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Bronze,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0730001,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Gold,FFE,Individual,0,45.59189946585852,0.0066912748675373,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0730002,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Silver,FFE,Individual,0,219.2280462554632,0.0418176493753313,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0730003,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Silver,FFE,Individual,1,420.3993979264138,0.0825143612621445,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,1,Bayesian,1,MEDIUM
26065SC0730004,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Bronze,FFE,Individual,0,50.56066301246408,0.0076964494950889,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0730005,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Gold,FFE,Individual,0,102.12387196859903,0.0181276219330002,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0730006,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Silver,FFE,Individual,1,304.3300877971065,0.0590336855396893,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,1,Bayesian,1,MEDIUM
26065SC0730007,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Bronze,FFE,Individual,0,46.92587649328974,0.006961136745474,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
26065SC0730009,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Silver,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0730010,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Bronze,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0740001,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Gold,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0740002,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Silver,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0740003,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Silver,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0740004,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Bronze,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0740005,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Gold,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0740006,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Silver,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0740007,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Bronze,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0740009,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Silver,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0740010,26065,SC,Blue Cross and Blue Shield of South Carolina,HMO,Bronze,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0750001,26065,SC,Blue Cross and Blue Shield of South Carolina,PPO,Gold,FFE,Individual,0,47.41244347294097,0.0070595686346075,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0750002,26065,SC,Blue Cross and Blue Shield of South Carolina,PPO,Gold,FFE,Individual,0,47.41244347294097,0.0070595686346075,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0750003,26065,SC,Blue Cross and Blue Shield of South Carolina,PPO,Silver,FFE,Individual,0,47.41244347294097,0.0070595686346075,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0750004,26065,SC,Blue Cross and Blue Shield of South Carolina,PPO,Silver,FFE,Individual,0,47.41244347294097,0.0070595686346075,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0750005,26065,SC,Blue Cross and Blue Shield of South Carolina,PPO,Bronze,FFE,Individual,0,47.41244347294097,0.0070595686346075,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0750006,26065,SC,Blue Cross and Blue Shield of South Carolina,PPO,Bronze,FFE,Individual,0,47.41244347294097,0.0070595686346075,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0750007,26065,SC,Blue Cross and Blue Shield of South Carolina,PPO,Gold,FFE,Individual,0,47.41244347294097,0.0070595686346075,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0750008,26065,SC,Blue Cross and Blue Shield of South Carolina,PPO,Silver,FFE,Individual,0,47.41244347294097,0.0070595686346075,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0750009,26065,SC,Blue Cross and Blue Shield of South Carolina,PPO,Bronze,FFE,Individual,0,47.41244347294097,0.0070595686346075,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0760001,26065,SC,Blue Cross and Blue Shield of South Carolina,POS,Silver,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0760002,26065,SC,Blue Cross and Blue Shield of South Carolina,POS,Silver,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0760003,26065,SC,Blue Cross and Blue Shield of South Carolina,POS,Silver,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0760004,26065,SC,Blue Cross and Blue Shield of South Carolina,POS,Gold,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0760005,26065,SC,Blue Cross and Blue Shield of South Carolina,POS,Silver,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0760006,26065,SC,Blue Cross and Blue Shield of South Carolina,POS,Bronze,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
26065SC0760007,26065,SC,Blue Cross and Blue Shield of South Carolina,POS,Bronze,FFE,Individual,0,29.448337046252195,0.003425452457137,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
27248TX0010003,27248,TX,"Community Health Choice, Inc.",HMO,Bronze,FFE,Individual,0,82.0941971654328,0.0140756438661414,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
27248TX0010005,27248,TX,"Community Health Choice, Inc.",HMO,Gold,FFE,Individual,1,377.08919364040247,0.0737527613079431,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,1,Bayesian,1,MEDIUM
27248TX0010012,27248,TX,"Community Health Choice, Inc.",HMO,Silver,FFE,Individual,0,83.04402318646801,0.0142677924777583,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
